frame_index,frame_id,pattern,dac_code,settle_ms,sample_count,record_index,polarity,i_plus,i_minus,v_plus,v_minus,voltage_mv,current_ua,quality
0,21,adjacent,100,100,16,0,FWD,E1,E2,E3,E4,16.847358,250.000000,OK
0,21,adjacent,100,100,16,1,REV,E2,E1,E3,E4,-16.847358,250.000000,OK
0,21,adjacent,100,100,16,2,FWD,E1,E2,E4,E5,19.514292,250.000000,OK
0,21,adjacent,100,100,16,3,REV,E2,E1,E4,E5,-19.514292,250.000000,OK
0,21,adjacent,100,100,16,4,FWD,E1,E2,E5,E6,19.818843,250.000000,OK
0,21,adjacent,100,100,16,5,REV,E2,E1,E5,E6,-19.818843,250.000000,OK
0,21,adjacent,100,100,16,6,FWD,E1,E2,E6,E7,18.270279,250.000000,OK
0,21,adjacent,100,100,16,7,REV,E2,E1,E6,E7,-18.270279,250.000000,OK
0,21,adjacent,100,100,16,8,FWD,E1,E2,E7,E8,14.459352,250.000000,OK
0,21,adjacent,100,100,16,9,REV,E2,E1,E7,E8,-14.459352,250.000000,OK
0,21,adjacent,100,100,16,10,FWD,E1,E2,E8,E9,9.105454,250.000000,OK
0,21,adjacent,100,100,16,11,REV,E2,E1,E8,E9,-9.105454,250.000000,OK
0,21,adjacent,100,100,16,12,FWD,E1,E2,E9,E10,2.782252,250.000000,OK
0,21,adjacent,100,100,16,13,REV,E2,E1,E9,E10,-2.782252,250.000000,OK
0,21,adjacent,100,100,16,14,FWD,E1,E2,E10,E11,-3.865500,250.000000,OK
0,21,adjacent,100,100,16,15,REV,E2,E1,E10,E11,3.865500,250.000000,OK
0,21,adjacent,100,100,16,16,FWD,E1,E2,E11,E12,-10.036723,250.000000,OK
0,21,adjacent,100,100,16,17,REV,E2,E1,E11,E12,10.036723,250.000000,OK
0,21,adjacent,100,100,16,18,FWD,E2,E3,E4,E5,19.949853,250.000000,OK
0,21,adjacent,100,100,16,19,REV,E3,E2,E4,E5,-19.949853,250.000000,OK
0,21,adjacent,100,100,16,20,FWD,E2,E3,E5,E6,18.215152,250.000000,OK
0,21,adjacent,100,100,16,21,REV,E3,E2,E5,E6,-18.215152,250.000000,OK
0,21,adjacent,100,100,16,22,FWD,E2,E3,E6,E7,14.493632,250.000000,OK
0,21,adjacent,100,100,16,23,REV,E3,E2,E6,E7,-14.493632,250.000000,OK
0,21,adjacent,100,100,16,24,FWD,E2,E3,E7,E8,9.060712,250.000000,OK
0,21,adjacent,100,100,16,25,REV,E3,E2,E7,E8,-9.060712,250.000000,OK
0,21,adjacent,100,100,16,26,FWD,E2,E3,E8,E9,2.743852,250.000000,OK
0,21,adjacent,100,100,16,27,REV,E3,E2,E8,E9,-2.743852,250.000000,OK
0,21,adjacent,100,100,16,28,FWD,E2,E3,E9,E10,-3.733669,250.000000,OK
0,21,adjacent,100,100,16,29,REV,E3,E2,E9,E10,3.733669,250.000000,OK
0,21,adjacent,100,100,16,30,FWD,E2,E3,E10,E11,-9.977097,250.000000,OK
0,21,adjacent,100,100,16,31,REV,E3,E2,E10,E11,9.977097,250.000000,OK
0,21,adjacent,100,100,16,32,FWD,E2,E3,E11,E12,-15.026889,250.000000,OK
0,21,adjacent,100,100,16,33,REV,E3,E2,E11,E12,15.026889,250.000000,OK
0,21,adjacent,100,100,16,34,FWD,E2,E3,E12,E1,-18.519799,250.000000,OK
0,21,adjacent,100,100,16,35,REV,E3,E2,E12,E1,18.519799,250.000000,OK
0,21,adjacent,100,100,16,36,FWD,E3,E4,E1,E2,16.778200,250.000000,OK
0,21,adjacent,100,100,16,37,REV,E4,E3,E1,E2,-16.778200,250.000000,OK
0,21,adjacent,100,100,16,38,FWD,E3,E4,E5,E6,14.525981,250.000000,OK
0,21,adjacent,100,100,16,39,REV,E4,E3,E5,E6,-14.525981,250.000000,OK
0,21,adjacent,100,100,16,40,FWD,E3,E4,E6,E7,9.176872,250.000000,OK
0,21,adjacent,100,100,16,41,REV,E4,E3,E6,E7,-9.176872,250.000000,OK
0,21,adjacent,100,100,16,42,FWD,E3,E4,E7,E8,2.833141,250.000000,OK
0,21,adjacent,100,100,16,43,REV,E4,E3,E7,E8,-2.833141,250.000000,OK
0,21,adjacent,100,100,16,44,FWD,E3,E4,E8,E9,-3.852353,250.000000,OK
0,21,adjacent,100,100,16,45,REV,E4,E3,E8,E9,3.852353,250.000000,OK
